filename,expected,predicted,correct,cer,wer,time_ms
041HN.jpg,041HN,041HN,1,0.0,0.0,27073.5
065CF.jpg,065CF,065CF,1,0.0,0.0,84.4
084LK.jpg,084LK,084LK,1,0.0,0.0,84.3
10FT07.jpg,10FT07,10FT07,1,0.0,0.0,95.2
10FT07_1.jpg,10FT07,10FT07,1,0.0,0.0,105.5
10FT07_2.jpg,10FT07,10ET07,0,0.1667,1.0,105.5
115FT.jpg,115FT,A115FT,0,0.2,1.0,94.8
1474DPG.jpg,1474DPG,1474DPG,1,0.0,0.0,95.0
1474DPG_1.jpg,1474DPG,1474DPG,1,0.0,0.0,95.0
170ZW.jpg,170ZW,170ZW,1,0.0,0.0,84.4
1903ZD69.jpg,1903ZD69,1903ZD69,1,0.0,0.0,116.2
1928KS69.jpg,1928KS69,1928XS69,0,0.125,1.0,116.5
1928KS69_1.jpg,1928KS69,1928KS69,1,0.0,0.0,116.6
1945SL69.jpg,1945SL69,1945SL69,1,0.0,0.0,116.0
1945SL69_1.jpg,1945SL69,1945SL69,1,0.0,0.0,116.2
20160232.jpg,20160232,20610232,0,0.25,1.0,115.7
217AK.jpg,217AK,217AK,1,0.0,0.0,85.0
218AFM69.jpg,218AFM69,21BAFM69,0,0.125,1.0,116.3
230BJE69.jpg,230BJE69,230BJE69,1,0.0,0.0,115.8
2750XW69.jpg,2750XW69,2750XW69,1,0.0,0.0,126.4
2750XW69_1.jpg,2750XW69,2750XW69,1,0.0,0.0,126.9
288BJJ69.jpg,288BJJ69,288BJJ69,1,0.0,0.0,105.5
316ZC.jpg,316ZC,316ZC,1,0.0,0.0,84.7
32TX.jpg,32TX,32TX,1,0.0,0.0,74.6
351AGW69.jpg,351AGW69,351AGW69,1,0.0,0.0,115.6
3778WP69.jpg,3778WP69,3778NP69,0,0.125,1.0,116.5
3778WP69_1.jpg,3778WP69,3778WP69,1,0.0,0.0,116.1
414TA53.jpg,414TA53,414TA53,1,0.0,0.0,95.0
4353SZ53.jpg,4353SZ53,4353SZ53,1,0.0,0.0,116.2
438YY.jpg,438YY,430YY,0,0.2,1.0,73.9
43980687.jpg,43980687,43980687,1,0.0,0.0,147.4
464ZN69.jpg,464ZN69,464ZN69,1,0.0,0.0,116.1
464ZN69_1.jpg,464ZN69,464ZN69,1,0.0,0.0,116.2
466NT.jpg,466NT,466NT,1,0.0,0.0,84.8
520ANV69.jpg,520ANV69,520ANV69,1,0.0,0.0,116.0
542DHK38.jpg,542DHK38,542DHK38,1,0.0,0.0,116.1
549FP.jpg,549FP,549FP,1,0.0,0.0,85.4
600AWQ69.jpg,600AWQ69,600ANQ69,0,0.125,1.0,115.8
6039SG53.jpg,6039SG53,6039SG53,1,0.0,0.0,116.0
6044RJ69.jpg,6044RJ69,6044RJ69,1,0.0,0.0,116.6
628AVM69.jpg,628AVM69,628AVM69,1,0.0,0.0,116.0
66RE.jpg,66RE,66AE,0,0.25,1.0,74.5
68MC.jpg,68MC,68,0,0.5,1.0,74.1
6CK.jpg,6CK,GCK,0,0.3333,1.0,54.3
6H787GJ.jpg,6H787GJ,GH787GJ,0,0.1429,1.0,105.5
7090100.jpg,7090100,7090100,1,0.0,0.0,126.4
7090100_1.jpg,7090100,7090100,1,0.0,0.0,126.5
762CB.jpg,762CB,762CB,1,0.0,0.0,74.9
790RS.jpg,790RS,790RS,1,0.0,0.0,94.9
794BBG69.jpg,794BBG69,794BBG69,1,0.0,0.0,115.7
80117SM.jpg,80117SM,80117SH,0,0.1429,1.0,105.4
808AJF69.jpg,808AJF69,808AJF69,1,0.0,0.0,116.6
808AJF69_1.jpg,808AJF69,808AJF69,1,0.0,0.0,115.9
8097YS4.jpg,8097YS4,8097YS4,1,0.0,0.0,116.3
819ATZ69.jpg,819ATZ69,819ATZ69,1,0.0,0.0,115.8
8360YF69.jpg,8360YF69,8360YF69,1,0.0,0.0,126.2
849WA62.jpg,849WA62,849WA62,1,0.0,0.0,105.2
849WA62_1.jpg,849WA62,849WA62,1,0.0,0.0,105.7
863BBR69.jpg,863BBR69,863BBR69,1,0.0,0.0,115.3
8680ZM69.jpg,8680ZM69,8680ZM69,1,0.0,0.0,126.0
877ATP69.jpg,877ATP69,877ATP69,1,0.0,0.0,105.5
8HT.jpg,8HT,8HT,1,0.0,0.0,53.7
916BHN06.jpg,916BHN06,916BHN06,1,0.0,0.0,116.1
916BHN06_1.jpg,916BHN06,916BHN06,1,0.0,0.0,116.1
928QS.jpg,928QS,928OS,0,0.2,1.0,75.1
954MR.jpg,954MR,954MR,1,0.0,0.0,85.4
960FN.jpg,960FN,960FN,1,0.0,0.0,84.5
970GA.jpg,970GA,F970GA,0,0.2,1.0,105.4
991BLT69.jpg,991BLT69,991BLT69,1,0.0,0.0,105.6
AA025HX.jpg,AA025HX,AA025HX,1,0.0,0.0,107.1
