filename,expected,predicted,correct,cer,wer,time_ms
041HN.jpg,041HN,041HU,0,0.2,1.0,28076.7
065CF.jpg,065CF,065CF,1,0.0,0.0,27.8
084LK.jpg,084LK,084LK,1,0.0,0.0,67.8
10FT07.jpg,10FT07,10FT071,0,0.1667,1.0,30.2
10FT07_1.jpg,10FT07,10FT07,1,0.0,0.0,28.5
10FT07_2.jpg,10FT07,10IT07,0,0.1667,1.0,28.1
115FT.jpg,115FT,115FT,1,0.0,0.0,25.9
1474DPG.jpg,1474DPG,1474DPG,1,0.0,0.0,27.6
1474DPG_1.jpg,1474DPG,1474DPG,1,0.0,0.0,27.5
170ZW.jpg,170ZW,1702W,0,0.2,1.0,28.2
1903ZD69.jpg,1903ZD69,1903ZG069,0,0.25,1.0,29.8
1928KS69.jpg,1928KS69,1928XS69,0,0.125,1.0,28.3
1928KS69_1.jpg,1928KS69,1926XS69,0,0.25,1.0,28.2
1945SL69.jpg,1945SL69,1945SL69,1,0.0,0.0,29.4
1945SL69_1.jpg,1945SL69,1945SL69,1,0.0,0.0,28.9
20160232.jpg,20160232,20810232,0,0.25,1.0,28.9
217AK.jpg,217AK,17AK,0,0.2,1.0,24.4
218AFM69.jpg,218AFM69,21BAFH69,0,0.25,1.0,28.1
230BJE69.jpg,230BJE69,230BJE69,1,0.0,0.0,29.0
2750XW69.jpg,2750XW69,2750XW69,1,0.0,0.0,29.3
2750XW69_1.jpg,2750XW69,2750XM69,0,0.125,1.0,29.2
288BJJ69.jpg,288BJJ69,288BJJ69,1,0.0,0.0,28.0
316ZC.jpg,316ZC,316ZC,1,0.0,0.0,25.4
32TX.jpg,32TX,32TX,1,0.0,0.0,24.3
351AGW69.jpg,351AGW69,351AGM69,0,0.125,1.0,30.5
3778WP69.jpg,3778WP69,3778MP69,0,0.125,1.0,28.2
3778WP69_1.jpg,3778WP69,3778WP69,1,0.0,0.0,29.2
414TA53.jpg,414TA53,414TA53,1,0.0,0.0,27.2
4353SZ53.jpg,4353SZ53,4353SZ53,1,0.0,0.0,29.7
438YY.jpg,438YY,438YY,1,0.0,0.0,26.1
43980687.jpg,43980687,13980687,0,0.125,1.0,33.0
